state,feature
Idaho,"5. Lexical variations: In terms of vocabulary, there may be some unique regional terms or phrases specific to Idaho English. For example, words like ""spud"" are commonly used to reference potatoes, as Idaho is well-known for its potato production. Additionally, certain phrases or idioms might be more prevalent in Idaho English compared to other dialects."
Illinois,"1. The cot-caught merger: In Illinois English, the distinction between the vowel sounds in words like ""cot"" and ""caught"" is often eliminated, with both words being pronounced with the same vowel sound. This merger is also common in other Midwestern dialects."
Illinois,"2. The nortern cities vowel shift: Illinois English, particularly in urban areas such as Chicago, is influenced by the Northern Cities Vowel Shift. This shift involves changes in the pronunciation of certain vowel sounds, such as the ""a"" in words like ""cat"" becoming more like ""eh"" and the ""o"" in words like ""cot"" becoming more like ""aw."""
Illinois,"3. Flat /a/ vowel: Illinois English features a distinct vowel sound for words with the ""a"" letter, typically pronounced as a flattened version of the original /æ/ vowel sound. This is often evident in words like ""have"" or ""cat,"" where the vowel sounds closer to ""hav"" or ""cet"" respectively."
Illinois,"4. ""Pop"" versus ""soda"": In Illinois English, the term ""pop"" is more commonly used to refer to carbonated beverages, whereas other regions of the U.S. might use terms like ""soda"" or ""coke"". This linguistic feature aligns with the wider ""pop"" usage found in the Midwest."
Illinois,"5. ""R"" pronunciation: Illinois English tends to have a distinct ""r"" pronunciation, with the /r/ sound being more prominent and often fully articulated at the end of words, such as in ""car"" or ""door."" This differs from other dialects, such as some Eastern varieties of American English, where the /r/ sound might be softened or dropped entirely."
Indiana,"1. Midwestern Vowel Shift: One prominent linguistic feature of Indiana English is the Midwestern Vowel Shift. This shift involves the pronunciation of certain vowels in a distinct way. For example, the ""a"" sound in words like ""cat"" may be pronounced more like ""kyat"" or ""kyet."""
Indiana,"2. Nasalization: Another feature of Indiana English is the nasalization of certain vowels, particularly the short ""a"" sound. This means that words like ""cat"" may be pronounced with a slight nasally twang, similar to ""cayt."""
Indiana,"3. Backing of the ""o"" sound: In Indiana English, the short ""o"" sound in words like ""lot"" and ""hot"" is often pronounced further back in the mouth. Instead of the typical pronunciation found in other dialects, the ""o"" sound may be closer to ""a"" or even ""aw."""
Indiana,"4. Northern Cities Shift: Indiana English is also influenced by the Northern Cities Shift, a vowel shift common in the Great Lakes region. This shift involves several vowel changes, such as the pronunciation of ""bet"" as ""baht"" or ""bet"" and ""cat"" as ""kyat"" or ""kyet."""
Indiana,"5. Lexical variations: Like any regional dialect, Indiana English has its own set of unique words and phrases. Certain terms specific to the state may be used, such as ""Hoosier"" to refer to someone from Indiana. Additionally, there may be distinct local vocabulary related to agriculture, common industries, and regional traditions."
Iowa,"1. Nasalization: One key linguistic feature of Iowa English is the nasalization of vowels. This means that vowels are pronounced with a nasal quality, particularly before nasal consonants like ""m"" and ""n."" For example, the word ""man"" may be pronounced as ""mæ̃n"" with a nasalized ""a"" sound."
Iowa,"2. Midwestern accent: Iowa English is characterized by a Midwestern accent, which is characterized by the absence of distinctive features found in other American regional accents. The Midwestern accent is generally considered to be a ""standard"" or ""neutral"" American accent with little variation in vowel sounds."
Iowa,"3. Monophthongs: Another characteristic of Iowa English is the pronunciation of monophthongs, which means that there is little to no diphthongization of vowel sounds. For example, the word ""ride"" may be pronounced as ""raɪd"" with a single vowel sound, rather than ""rəɪd"" with a diphthongized vowel sound."
Iowa,"4. Do-support: Iowa English tends to use ""do-support,"" which means that the auxiliary verb ""do"" is used in questions, negations, and emphatic statements. For instance, instead of saying ""You went to the store?"", a speaker of Iowa English may say ""Did you go to the store?"""
Iowa,"5. Vocabulary: Iowa English includes certain regional vocabulary terms that are not commonly used elsewhere. For example, the term ""pop"" is often used to refer to a carbonated beverage, instead of ""soda"" or ""soft drink."" Similarly, the term ""barnstorm"" is used to describe someone who engages in a series of impromptu performances or activities."
Kansas,"1. Vowel merger: One prominent linguistic feature of Kansas English is the vowel merger, specifically the /oʊ/ and /ɔ/ merger. This means that words like ""goat"" and ""boat"" are pronounced with the same vowel sound."
Kansas,"2. Non-rhoticity: Kansas English, like many other Midwestern dialects, is non-rhotic. This means that the /r/ sound is often dropped after vowels, particularly at the ends of words. For example, ""car"" may be pronounced as ""cah""."
Kansas,"3. The Kansas City accent: There is a distinct accent specific to Kansas City, characterized by the pronunciation of certain words. For instance, ""cot"" and ""caught"" might both be pronounced with the same vowel sound, similar to the vowel merger mentioned earlier."
Kansas,"4. The Kansas City pitch pattern: In Kansas City English, there is a specific pitch pattern that sets it apart from other dialects. This pattern involves a rising intonation at the end of sentences, often perceived as giving a friendly or helpful tone."
Kansas,"5. Lexical features: Kansas English also has some unique vocabulary, influenced by various factors such as regional agriculture, Native American words, and the historical settlement patterns of the state. For example, you may hear terms like ""sunflower state"" to refer to Kansas, or ""jimmies"" to refer to sprinkles on ice cream."
Kentucky,"1. Southern Vowel Shift: Kentucky English reflects the Southern Vowel Shift, which is a system of vowel pronunciation unique to the Southern United States. This shift involves changes in the pronunciation of certain vowels, such as the /aɪ/ diphthong becoming more centralized and pronounced as /ʌɪ/ (""pie"" becomes ""puh"")."
Kentucky,"2. Rhoticity: Kentucky English is generally rhotic, meaning that the ""r"" sound is pronounced in words ending in ""r"" and before consonants. For example, ""far"" sounds like ""fahr"" and ""car"" sounds like ""cahr."""
Kentucky,"3. Monophthongization: A distinctive feature of Kentucky English is the monophthongization of certain diphthongs. For instance, the /aɪ/ diphthong in words like ""ride"" and ""time"" is sometimes pronounced as a single vowel, similar to the ""ah"" sound in ""father."""
Kentucky,"4. Lexical Variation: Kentucky English displays unique lexical variations, such as using terms like ""holler"" (for a small, narrow valley) or ""crick"" (instead of ""creek"") for a small stream. These regional terms are specific to certain areas of Kentucky and reflect the local cultural and linguistic heritage."
